sib_psus70_psrc2,ann_psus07_4lpow_psrc2,ann_psus07_3lpow_psrc2,MF,CT
0.6,0.6,0.6015384615384616,0.6146153846153846,0.6257692307692307
0.7098901098901098,0.710989010989011,0.7186813186813188,0.7065934065934066,0.6642857142857144
0.6483333333333333,0.6308333333333334,0.6333333333333333,0.645,0.61
0.7676767676767676,0.7589225589225589,0.7528619528619529,0.7562289562289563,0.7245791245791245
0.7604433077578857,0.7740835464620631,0.7809036658141517,0.7612958226768968,0.7450980392156863
0.6294372294372294,0.638961038961039,0.6406926406926408,0.6121212121212122,0.5766233766233766
0.6956018518518519,0.6909722222222222,0.6956018518518519,0.7106481481481481,0.6840277777777778
0.7451612903225806,0.7569892473118279,0.7559139784946236,0.7268817204301076,0.714516129032258
0.6509803921568628,0.6581699346405229,0.661437908496732,0.6339869281045751,0.6379084967320261
0.6499402628434886,0.6272401433691757,0.6559139784946236,0.6738351254480286,0.6577060931899641
0.5337243401759532,0.5241935483870968,0.5293255131964809,0.5373900293255132,0.5447214076246335
0.7333333333333334,0.731578947368421,0.737719298245614,0.7228070175438597,0.7179824561403509
0.6005204944697462,0.6018217306441119,0.5998698763825635,0.590761223162004,0.6089785296031229
0.7702922077922079,0.7751623376623377,0.773538961038961,0.7711038961038962,0.7406655844155845
0.7857142857142857,0.8051948051948051,0.800865800865801,0.79004329004329,0.8376623376623377
0.7192353643966547,0.7449223416965353,0.7538829151732377,0.7258064516129031,0.6681600955794504
0.5779904306220095,0.5808612440191387,0.584688995215311,0.570334928229665,0.5751196172248804
0.7352941176470589,0.7558823529411766,0.7617647058823529,0.7352941176470589,0.7316176470588236
0.6684636118598384,0.6597035040431267,0.6623989218328841,0.6671159029649596,0.6256738544474394
0.6696528555431132,0.664053751399776,0.6606942889137738,0.6819708846584547,0.6830907054871221
0.6919191919191919,0.7032828282828283,0.6944444444444444,0.7184343434343434,0.69760101010101
0.648582995951417,0.6639676113360324,0.668825910931174,0.6307692307692307,0.64331983805668
0.7928653624856157,0.7571921749136938,0.7686996547756041,0.7560414269275029,0.7197928653624857
0.569672131147541,0.5665983606557377,0.5676229508196722,0.5614754098360655,0.5829918032786885
0.7271604938271605,0.7222222222222222,0.7185185185185186,0.6975308641975309,0.682716049382716
0.675,0.6712962962962963,0.6694444444444445,0.6712962962962963,0.701388888888889
0.6604938271604938,0.657750342935528,0.6529492455418381,0.6515775034293553,0.6371742112482853
0.656055900621118,0.6521739130434783,0.6513975155279503,0.6304347826086957,0.6071428571428572
0.6920062695924766,0.6684952978056427,0.6865203761755486,0.6912225705329154,0.6539968652037618
0.6246973365617433,0.6263115415657788,0.6246973365617433,0.6295399515738499,0.6206618240516545
0.5,0.5061633281972264,0.5084745762711864,0.5200308166409862,0.5188751926040062
0.9151162790697674,0.8825581395348836,0.8593023255813954,0.9069767441860466,0.8337209302325581
0.6792307692307692,0.6715384615384615,0.6746153846153846,0.6838461538461539,0.6523076923076924
0.6445536445536445,0.6535626535626535,0.6511056511056511,0.6314496314496315,0.6208026208026208
0.7938461538461538,0.7805128205128204,0.7866666666666666,0.8102564102564103,0.7846153846153846
0.7176470588235295,0.7372549019607844,0.7372549019607844,0.7058823529411765,0.7333333333333334
0.9,0.8971153846153846,0.8951923076923077,0.9019230769230769,0.8673076923076923
0.6184107002360346,0.6129032258064516,0.6105428796223445,0.6467348544453186,0.6538158929976396
0.7423971377459749,0.7495527728085869,0.7459749552772809,0.7191413237924865,0.7079606440071555
0.5637755102040817,0.5637755102040817,0.5620748299319727,0.5671768707482993,0.5676020408163265
0.6582491582491583,0.6397306397306397,0.6346801346801346,0.6447811447811447,0.622053872053872
0.6060606060606061,0.5944741532976827,0.5971479500891266,0.6256684491978609,0.6261140819964349
0.6475563909774436,0.6325187969924813,0.643796992481203,0.6409774436090225,0.6715225563909775
0.6761501210653753,0.6688861985472154,0.6670702179176755,0.6707021791767555,0.6386198547215497
0.7577777777777778,0.7488888888888889,0.75,0.7633333333333334,0.7177777777777777
0.6241830065359477,0.6525054466230936,0.6209150326797386,0.6187363834422658,0.607843137254902
